Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
432: RETAIL PRICE,0.1246,0.133358,0.144349,0.157792,0.173216,0.190391,0.208834,0.228097,0.247808,0.267647,0.287202,0.306288,0.325835,0.346249,0.364535,0.381702,0.398702,0.415628,0.432225,0.448255,0.463392,0.477232,0.489158,0.498196,0.50281,0.500571,0.487789,0.459701,0.413819,0.358449,0.313972,0.290527,0.28505,0.285613,0.286927,0.287524
433: RETAIL PRICE,0.1246,0.131386,0.138409,0.145888,0.153948,0.162752,0.172207,0.182328,0.1932,0.204887,0.217408,0.230845,0.245222,0.260524,0.276816,0.294107,0.312405,0.33178,0.352296,0.374003,0.397131,0.421701,0.447749,0.475386,0.504815,0.536204,0.569943,0.606458,0.646321,0.690343,0.739725,0.796323,0.862413,0.898615,0.932495,0.967351
434: RETAIL PRICE,0.1246,0.131893,0.139615,0.147939,0.156888,0.166505,0.176831,0.187929,0.199877,0.212736,0.22652,0.241299,0.25709,0.273865,0.291663,0.310511,0.330597,0.352025,0.374808,0.399014,0.42479,0.452174,0.481366,0.512587,0.54613,0.582389,0.621907,0.665452,0.714145,0.769291,0.803502,0.834824,0.866942,0.899978,0.934011,0.969135
435: RETAIL PRICE,0.1246,0.131386,0.138409,0.145888,0.153948,0.162752,0.172207,0.182328,0.1932,0.204887,0.217408,0.230845,0.245218,0.260474,0.276677,0.293864,0.312053,0.331282,0.351617,0.37311,0.395994,0.420318,0.446129,0.473547,0.502796,0.534064,0.567781,0.604433,0.644685,0.689507,0.740371,0.799651,0.866763,0.900469,0.934861,0.970436
436: RETAIL PRICE,0.1246,0.131893,0.139615,0.147939,0.156888,0.166505,0.176831,0.187929,0.199877,0.212736,0.22652,0.241299,0.257067,0.273764,0.291454,0.310197,0.33014,0.351392,0.373974,0.397959,0.423519,0.450704,0.479729,0.510842,0.544372,0.580767,0.620658,0.664959,0.715038,0.771719,0.804299,0.835941,0.86847,0.902025,0.936713,0.972672
437: RETAIL PRICE,0.1246,0.131386,0.138409,0.145888,0.153948,0.162752,0.172207,0.182328,0.1932,0.204887,0.217408,0.230845,0.245222,0.260524,0.276816,0.294106,0.312397,0.331758,0.35227,0.374019,0.39806,0.425154,0.455938,0.491871,0.535555,0.592999,0.679137,0.717568,0.746366,0.776937,0.80882,0.842405,0.878432,0.918425,0.966134,1.034228
438: RETAIL PRICE,0.1246,0.131893,0.139615,0.147939,0.156888,0.166505,0.176831,0.187929,0.199877,0.212736,0.22652,0.241299,0.25709,0.273865,0.291663,0.310579,0.331323,0.354336,0.380014,0.409227,0.443358,0.484696,0.537938,0.610413,0.633931,0.660728,0.68862,0.717367,0.747079,0.777946,0.810279,0.844619,0.882017,0.92483,0.979789,1.078222
439: RETAIL PRICE,0.1246,0.131386,0.138409,0.145888,0.153948,0.162752,0.172207,0.182328,0.1932,0.204887,0.217408,0.230845,0.245218,0.260473,0.276665,0.293829,0.31199,0.331201,0.351549,0.373118,0.396952,0.423914,0.454744,0.491123,0.536256,0.597952,0.692563,0.717713,0.747566,0.779143,0.812737,0.849497,0.892169,0.949479,1.075399,17.02277
440: RETAIL PRICE,0.1246,0.131893,0.139615,0.147939,0.156888,0.166505,0.176831,0.187929,0.199877,0.212736,0.22652,0.241299,0.257066,0.273758,0.291433,0.310222,0.330809,0.353647,0.379144,0.408203,0.442345,0.48409,0.538881,0.610234,0.633713,0.66069,0.688857,0.718049,0.748491,0.780597,0.815155,0.853894,0.901512,0.97755,1.540087,7.351799
441: RETAIL PRICE,0.1246,0.131966,0.140474,0.151424,0.165326,0.182415,0.201815,0.223112,0.245886,0.26957,0.293559,0.317471,0.340886,0.363951,0.386738,0.409632,0.432854,0.455789,0.47842,0.501345,0.524845,0.549142,0.574275,0.600344,0.627507,0.655978,0.686071,0.718394,0.753631,0.792983,0.838702,0.895385,0.974362,1.11554,1.735919,6.841584
442: RETAIL PRICE,0.1246,0.13438,0.146626,0.161564,0.178732,0.197871,0.218434,0.239902,0.261843,0.283888,0.305791,0.327516,0.349331,0.371215,0.392804,0.41392,0.43511,0.456742,0.478951,0.501821,0.525361,0.549618,0.574696,0.600718,0.627842,0.65628,0.68644,0.718767,0.753965,0.79327,0.838926,0.89551,0.974277,1.114761,1.723662,6.228614
443: RETAIL PRICE,0.1246,0.131966,0.140474,0.151424,0.165326,0.182415,0.201815,0.223112,0.245886,0.26957,0.29337,0.316902,0.34,0.362711,0.385177,0.407813,0.430857,0.453487,0.47575,0.498418,0.521794,0.54603,0.57121,0.597502,0.625156,0.654529,0.686321,0.721483,0.761635,0.810143,0.874978,0.981646,1.308259,6.759737,7.446113,8.170415
444: RETAIL PRICE,0.1246,0.13438,0.146626,0.161564,0.178732,0.197871,0.218434,0.239902,0.261843,0.283865,0.305476,0.326887,0.34839,0.369937,0.391184,0.411932,0.432779,0.454103,0.476061,0.498731,0.522125,0.546323,0.571466,0.597736,0.625378,0.654817,0.686691,0.721889,0.762113,0.810778,0.875992,0.983926,1.322831,6.861028,7.56028,8.300785
445: RETAIL PRICE,0.1246,0.131966,0.140474,0.151424,0.165326,0.182415,0.201815,0.223112,0.245886,0.26957,0.293559,0.317471,0.340883,0.364007,0.387019,0.411604,0.435562,0.457475,0.479762,0.502636,0.526043,0.550141,0.575065,0.601042,0.628489,0.658414,0.693996,0.748495,2.010553,8.062824,9.694986,11.370072,13.073655,14.801247,16.551616,18.324566
446: RETAIL PRICE,0.1246,0.13438,0.146626,0.161564,0.178732,0.197871,0.218434,0.239902,0.261843,0.283888,0.305791,0.327897,0.351603,0.374049,0.394491,0.415207,0.43639,0.458049,0.480247,0.503001,0.526355,0.550409,0.575303,0.601256,0.628674,0.658763,0.694178,0.747701,1.977344,8.729784,10.521823,12.352169,14.210622,16.094478,18.003199,19.93686
447: RETAIL PRICE,0.1246,0.131966,0.140474,0.151424,0.165326,0.182415,0.201815,0.223112,0.245886,0.26957,0.293368,0.316892,0.340043,0.362977,0.385994,0.410753,0.433181,0.454503,0.476298,0.498583,0.521347,0.544736,0.568881,0.594061,0.621098,0.654173,0.805312,1.641705,2.15609,2.42823,2.96217,3.505274,4.329796,4.558922,5.003559,5.515058
448: RETAIL PRICE,0.1246,0.13438,0.146626,0.161564,0.178732,0.197871,0.218434,0.239902,0.261843,0.283865,0.305473,0.327254,0.350708,0.372762,0.392751,0.413019,0.433748,0.454929,0.476621,0.498824,0.521562,0.544929,0.569067,0.594249,0.621496,0.654584,0.796103,1.640962,2.154665,2.449328,3.184196,3.586863,4.244681,4.534164,4.986726,5.493467
449: RETAIL PRICE,0.1246,0.126314,0.12814,0.130139,0.132306,0.134637,0.137183,0.139925,0.14283,0.145867,0.149021,0.152301,0.155695,0.159182,0.16277,0.166458,0.170245,0.174128,0.178106,0.182184,0.186364,0.190632,0.19498,0.199406,0.203906,0.208477,0.213117,0.217823,0.222591,0.22742,0.232307,0.237248,0.242242,0.247287,0.25238,0.257519
450: RETAIL PRICE,0.1246,0.126756,0.129032,0.13147,0.134119,0.136939,0.139893,0.142979,0.146206,0.149572,0.15306,0.156675,0.160405,0.164228,0.16815,0.172166,0.176275,0.180471,0.184751,0.189118,0.193571,0.198097,0.202687,0.207335,0.21204,0.216796,0.221601,0.226452,0.231346,0.236279,0.24125,0.246257,0.25131,0.256443,0.261654,0.266948
451: RETAIL PRICE,0.1246,0.126314,0.12814,0.130139,0.132306,0.134637,0.137183,0.139925,0.14283,0.145867,0.149021,0.152301,0.155695,0.159182,0.16277,0.166458,0.170245,0.174128,0.178106,0.182184,0.186364,0.190632,0.194975,0.199388,0.203866,0.208405,0.213,0.217648,0.222348,0.227101,0.231902,0.236749,0.241645,0.246586,0.25157,0.256593
452: RETAIL PRICE,0.1246,0.126756,0.129032,0.13147,0.134119,0.136939,0.139893,0.142979,0.146206,0.149572,0.15306,0.156675,0.160405,0.164228,0.16815,0.172166,0.176275,0.180471,0.184751,0.189118,0.193568,0.19808,0.202646,0.207262,0.211923,0.216623,0.22136,0.226133,0.230942,0.235784,0.240659,0.245564,0.250506,0.255518,0.260608,0.265784
453: RETAIL PRICE,0.1246,0.126314,0.12814,0.130139,0.132306,0.134637,0.137183,0.139925,0.14283,0.145867,0.149021,0.152301,0.155695,0.159182,0.16277,0.166458,0.170245,0.174128,0.178106,0.182184,0.186364,0.190632,0.19498,0.199406,0.203906,0.208477,0.213117,0.217823,0.222591,0.22742,0.232307,0.237248,0.242242,0.247287,0.25238,0.257519
454: RETAIL PRICE,0.1246,0.126756,0.129032,0.13147,0.134119,0.136939,0.139893,0.142979,0.146206,0.149572,0.15306,0.156675,0.160405,0.164228,0.16815,0.172166,0.176275,0.180471,0.184751,0.189118,0.193571,0.198097,0.202687,0.207335,0.21204,0.216796,0.221601,0.226452,0.231346,0.236279,0.24125,0.246257,0.251365,0.256747,0.262445,0.268493
455: RETAIL PRICE,0.1246,0.126314,0.12814,0.130139,0.132306,0.134637,0.137183,0.139925,0.14283,0.145867,0.149021,0.152301,0.155695,0.159182,0.16277,0.166458,0.170245,0.174128,0.178106,0.182184,0.186364,0.190632,0.194975,0.199388,0.203866,0.208405,0.212998,0.217644,0.22234,0.227085,0.231876,0.23671,0.241589,0.246511,0.251473,0.25647
456: RETAIL PRICE,0.1246,0.126756,0.129032,0.13147,0.134119,0.136939,0.139893,0.142979,0.146206,0.149572,0.15306,0.156675,0.160405,0.164228,0.16815,0.172166,0.176275,0.180471,0.184751,0.189118,0.193568,0.19808,0.202646,0.207262,0.211922,0.21662,0.221353,0.226119,0.230919,0.23575,0.24061,0.245498,0.250453,0.255654,0.261157,0.267007
457: RETAIL PRICE,0.1246,0.126758,0.129352,0.132921,0.137531,0.143105,0.149415,0.156114,0.162897,0.169584,0.176011,0.18214,0.187924,0.193349,0.198479,0.203364,0.208054,0.212593,0.217023,0.221381,0.225693,0.229975,0.234243,0.238508,0.242776,0.247062,0.251366,0.25566,0.259957,0.264258,0.268558,0.272858,0.277169,0.281497,0.285843,0.290216
458: RETAIL PRICE,0.1246,0.128773,0.133919,0.140016,0.146538,0.153235,0.159862,0.166269,0.172373,0.17812,0.183487,0.188528,0.193286,0.19781,0.20217,0.206416,0.210587,0.214714,0.21881,0.222895,0.226987,0.231095,0.235228,0.239395,0.243598,0.247841,0.252114,0.256423,0.260771,0.26514,0.269513,0.27389,0.278279,0.282687,0.287105,0.291546
459: RETAIL PRICE,0.1246,0.126758,0.129352,0.132921,0.137531,0.143105,0.149415,0.156114,0.162897,0.169584,0.176011,0.18214,0.187924,0.193349,0.198479,0.203322,0.20787,0.212205,0.216366,0.220373,0.22429,0.228152,0.231986,0.235807,0.239622,0.243441,0.247264,0.251097,0.254949,0.258824,0.262719,0.266635,0.270577,0.274547,0.278541,0.282562
460: RETAIL PRICE,0.1246,0.128773,0.133919,0.140016,0.146538,0.153235,0.159862,0.166269,0.172373,0.17812,0.183487,0.188528,0.193286,0.19781,0.202167,0.206325,0.210317,0.214211,0.218015,0.221738,0.225429,0.229114,0.232813,0.236536,0.240286,0.244063,0.247859,0.251679,0.255561,0.259497,0.26347,0.267466,0.271488,0.275535,0.279607,0.283702
461: RETAIL PRICE,0.1246,0.126758,0.129352,0.132921,0.137531,0.143105,0.149415,0.156114,0.162897,0.169584,0.176011,0.18214,0.187924,0.193349,0.198479,0.203364,0.208054,0.212593,0.217023,0.221381,0.225693,0.229975,0.234243,0.238508,0.242776,0.247062,0.251366,0.25566,0.259957,0.264258,0.268558,0.272857,0.277165,0.281488,0.285829,0.290194
462: RETAIL PRICE,0.1246,0.128773,0.133919,0.140016,0.146538,0.153235,0.159862,0.166269,0.172373,0.17812,0.183487,0.188528,0.193286,0.19781,0.20217,0.206416,0.210587,0.214714,0.21881,0.222895,0.226987,0.231095,0.235228,0.239395,0.243598,0.247841,0.252133,0.2566,0.261176,0.265747,0.270249,0.274673,0.279083,0.283494,0.287916,0.292376
463: RETAIL PRICE,0.1246,0.126758,0.129352,0.132921,0.137531,0.143105,0.149415,0.156114,0.162897,0.169584,0.176011,0.18214,0.187924,0.193349,0.198479,0.203322,0.20787,0.212205,0.216363,0.220365,0.224272,0.228121,0.231938,0.235738,0.239527,0.243315,0.2471,0.250886,0.254684,0.258504,0.262338,0.266189,0.270059,0.27395,0.277856,0.281775
464: RETAIL PRICE,0.1246,0.128773,0.133919,0.140016,0.146538,0.153235,0.159862,0.166269,0.172373,0.17812,0.183487,0.188528,0.193286,0.19781,0.202167,0.206325,0.210317,0.21421,0.218011,0.22173,0.225411,0.229082,0.232765,0.236467,0.240193,0.24394,0.247698,0.251492,0.25547,0.259565,0.263678,0.267747,0.271739,0.275699,0.279647,0.283584
465: RETAIL PRICE,0.1246,0.12726,0.130048,0.133041,0.136234,0.139626,0.143301,0.147234,0.151373,0.155703,0.160208,0.164899,0.169767,0.174785,0.179964,0.185302,0.190799,0.196453,0.202261,0.208229,0.214361,0.220639,0.227053,0.233598,0.24027,0.247064,0.253975,0.260991,0.268111,0.27533,0.282646,0.290059,0.297575,0.305207,0.312949,0.320799
466: RETAIL PRICE,0.1246,0.127713,0.130985,0.134451,0.138182,0.142143,0.146296,0.150643,0.155194,0.159949,0.16489,0.170026,0.175342,0.180812,0.186441,0.192226,0.198163,0.204246,0.210471,0.216838,0.223348,0.229982,0.236729,0.243581,0.250532,0.257591,0.2648,0.272165,0.279687,0.287374,0.295225,0.303252,0.311462,0.319866,0.328475,0.337289
467: RETAIL PRICE,0.1246,0.12726,0.130048,0.133041,0.136234,0.139626,0.143301,0.147234,0.151373,0.155703,0.160208,0.164899,0.169767,0.174785,0.179964,0.185302,0.190799,0.196453,0.202254,0.208204,0.214305,0.220545,0.226917,0.233417,0.240044,0.246792,0.253658,0.260639,0.267733,0.274939,0.282254,0.289678,0.297218,0.304885,0.312679,0.320601
468: RETAIL PRICE,0.1246,0.127713,0.130985,0.134451,0.138182,0.142143,0.146296,0.150643,0.155194,0.159949,0.16489,0.170026,0.175342,0.180812,0.186441,0.192226,0.198162,0.204237,0.210442,0.216777,0.223245,0.229835,0.236536,0.243344,0.250252,0.257274,0.264456,0.271806,0.279326,0.287023,0.2949,0.302966,0.311233,0.319717,0.328434,0.337385
469: RETAIL PRICE,0.1246,0.12726,0.130048,0.133041,0.136234,0.139626,0.143301,0.147234,0.151373,0.155703,0.160208,0.164899,0.169767,0.174785,0.179964,0.185302,0.190799,0.196453,0.202261,0.208229,0.214361,0.220639,0.227053,0.233598,0.24027,0.247064,0.253975,0.260991,0.268111,0.27533,0.282644,0.290053,0.297574,0.305222,0.313004,0.320929
470: RETAIL PRICE,0.1246,0.127713,0.130985,0.134451,0.138182,0.142143,0.146296,0.150643,0.155194,0.159949,0.16489,0.170026,0.175342,0.180812,0.186441,0.192226,0.198163,0.204246,0.210471,0.216838,0.223348,0.229982,0.236729,0.243581,0.250532,0.257669,0.265192,0.273154,0.281614,0.29064,0.300309,0.31074,0.322096,0.334601,0.348508,0.364471
471: RETAIL PRICE,0.1246,0.12726,0.130048,0.133041,0.136234,0.139626,0.143301,0.147234,0.151373,0.155703,0.160208,0.164899,0.169767,0.174785,0.179964,0.185302,0.190799,0.196453,0.202254,0.208204,0.214304,0.220541,0.226908,0.233403,0.240022,0.246762,0.253617,0.26059,0.267684,0.274903,0.282255,0.28975,0.297405,0.305247,0.313293,0.321568
472: RETAIL PRICE,0.1246,0.127713,0.130985,0.134451,0.138182,0.142143,0.146296,0.150643,0.155194,0.159949,0.16489,0.170026,0.175342,0.180812,0.186441,0.192226,0.198162,0.204237,0.210441,0.216776,0.223241,0.229826,0.236521,0.243322,0.250222,0.257306,0.264786,0.27273,0.281206,0.290303,0.300111,0.310778,0.322506,0.335581,0.350357,0.367748
473: RETAIL PRICE,0.1246,0.12773,0.131368,0.136165,0.142232,0.149549,0.157798,0.166566,0.175529,0.184479,0.1932,0.201623,0.209677,0.217335,0.224663,0.231717,0.238555,0.245228,0.251779,0.258227,0.264621,0.270997,0.277375,0.283791,0.290269,0.296836,0.30351,0.310302,0.317225,0.324292,0.33152,0.338972,0.346693,0.354663,0.362873,0.371307
474: RETAIL PRICE,0.1246,0.129793,0.136173,0.143738,0.151941,0.160514,0.169163,0.177682,0.185946,0.193863,0.201383,0.208555,0.215418,0.222023,0.22845,0.234756,0.240986,0.247167,0.253305,0.259417,0.265612,0.271892,0.278237,0.284668,0.291185,0.297795,0.304516,0.311359,0.318335,0.325456,0.332723,0.340149,0.347757,0.355577,0.363628,0.371926
475: RETAIL PRICE,0.1246,0.12773,0.131368,0.136165,0.142232,0.149549,0.157798,0.166566,0.175529,0.184479,0.1932,0.201623,0.209677,0.217296,0.22449,0.231362,0.238028,0.244561,0.251006,0.257408,0.263815,0.270255,0.27674,0.283307,0.289983,0.296809,0.303816,0.311026,0.31845,0.326121,0.334086,0.342462,0.351264,0.360465,0.370118,0.380263
476: RETAIL PRICE,0.1246,0.129793,0.136173,0.143738,0.151941,0.160514,0.169163,0.177682,0.185946,0.193863,0.201383,0.208555,0.215413,0.22194,0.228215,0.234344,0.240416,0.246466,0.252511,0.258587,0.264795,0.271138,0.27759,0.284172,0.290887,0.297749,0.304792,0.312038,0.319506,0.327216,0.335189,0.343475,0.352116,0.361166,0.370662,0.38066
477: RETAIL PRICE,0.1246,0.12773,0.131368,0.136165,0.142232,0.149549,0.157798,0.166566,0.175529,0.184479,0.1932,0.201623,0.209677,0.217335,0.224663,0.231717,0.238555,0.245228,0.251779,0.258227,0.26462,0.270996,0.277373,0.283788,0.29027,0.296858,0.303576,0.310445,0.317484,0.324697,0.33212,0.34003,0.348319,0.35661,0.365084,0.373877
478: RETAIL PRICE,0.1246,0.129793,0.136173,0.143738,0.151941,0.160514,0.169163,0.177682,0.185946,0.193863,0.201383,0.208555,0.215418,0.222023,0.22845,0.234756,0.240986,0.247167,0.253305,0.259422,0.265866,0.272469,0.278982,0.285458,0.291996,0.298644,0.305416,0.312309,0.319338,0.326515,0.333861,0.341393,0.349138,0.357134,0.365423,0.374018
479: RETAIL PRICE,0.1246,0.12773,0.131368,0.136165,0.142232,0.149549,0.157798,0.166566,0.175529,0.184479,0.1932,0.201623,0.209677,0.217296,0.224489,0.231358,0.238018,0.244545,0.250982,0.257379,0.263801,0.270282,0.276841,0.283518,0.290353,0.297382,0.304652,0.312167,0.319973,0.328074,0.336608,0.345733,0.35545,0.365815,0.376994,0.389263
480: RETAIL PRICE,0.1246,0.129793,0.136173,0.143738,0.151941,0.160514,0.169163,0.177682,0.185946,0.193863,0.201383,0.208555,0.215413,0.22194,0.228214,0.23434,0.240406,0.24645,0.252488,0.25856,0.265004,0.271694,0.278345,0.284993,0.291755,0.298711,0.305877,0.313272,0.320933,0.32891,0.337262,0.346064,0.355432,0.365474,0.376309,0.388165
481: RETAIL PRICE,0.1246,0.130437,0.136477,0.1429,0.149838,0.157434,0.165637,0.174429,0.183878,0.19404,0.204934,0.216631,0.229156,0.242499,0.256719,0.271814,0.287799,0.304735,0.322671,0.34164,0.361788,0.383191,0.405841,0.429804,0.455182,0.482125,0.510772,0.541439,0.574454,0.610248,0.649423,0.692847,0.741822,0.798396,0.83762,0.86506
482: RETAIL PRICE,0.1246,0.130931,0.137638,0.144903,0.152726,0.161134,0.170168,0.179882,0.190347,0.201617,0.213706,0.226678,0.240552,0.255307,0.27097,0.287585,0.305297,0.324176,0.344251,0.365554,0.388209,0.412212,0.437684,0.464788,0.493714,0.524703,0.558081,0.594292,0.633958,0.677963,0.726934,0.755342,0.781634,0.808173,0.834991,0.862056
483: RETAIL PRICE,0.1246,0.130437,0.136477,0.1429,0.149838,0.157434,0.165637,0.174429,0.183878,0.19404,0.204934,0.216631,0.22914,0.242418,0.256533,0.271513,0.287374,0.304138,0.321862,0.340569,0.360408,0.381467,0.403754,0.427339,0.452326,0.478886,0.507157,0.53748,0.570218,0.605858,0.64509,0.688939,0.738985,0.797833,0.832691,0.859367
484: RETAIL PRICE,0.1246,0.130931,0.137638,0.144903,0.152726,0.161134,0.170168,0.179882,0.190347,0.201617,0.213706,0.226676,0.240501,0.255158,0.270698,0.287188,0.304726,0.323389,0.343203,0.364208,0.386534,0.410198,0.43532,0.462079,0.490677,0.521382,0.554553,0.590696,0.630524,0.675089,0.724444,0.751343,0.777104,0.803054,0.829198,0.855484
485: RETAIL PRICE,0.1246,0.130437,0.136477,0.1429,0.149838,0.157434,0.165637,0.174429,0.183878,0.19404,0.204934,0.216631,0.229156,0.242499,0.256719,0.271813,0.28779,0.304708,0.322624,0.341584,0.362168,0.385154,0.410904,0.440175,0.474549,0.516477,0.57214,0.655881,0.675984,0.699181,0.722431,0.7451,0.766709,0.786482,0.803048,0.813784
486: RETAIL PRICE,0.1246,0.130931,0.137638,0.144903,0.152726,0.161134,0.170168,0.179882,0.190347,0.201617,0.213706,0.226678,0.240552,0.255307,0.27097,0.28773,0.306118,0.32642,0.348959,0.374353,0.403706,0.438299,0.481215,0.538474,0.582093,0.60358,0.626627,0.649826,0.673033,0.696056,0.718636,0.740378,0.760662,0.778438,0.791783,0.796855
487: RETAIL PRICE,0.1246,0.130437,0.136477,0.1429,0.149838,0.157434,0.165637,0.174429,0.183878,0.19404,0.204934,0.216631,0.22914,0.242413,0.256515,0.271466,0.287287,0.304008,0.321696,0.340383,0.360602,0.383192,0.408567,0.43756,0.471913,0.514613,0.573445,0.646695,0.668288,0.689724,0.710031,0.728335,0.743136,0.751525,0.74719,0.714539
488: RETAIL PRICE,0.1246,0.130931,0.137638,0.144903,0.152726,0.161134,0.170168,0.179882,0.190347,0.201617,0.213706,0.226676,0.240499,0.255147,0.270667,0.28727,0.30545,0.325499,0.347736,0.372781,0.401815,0.436199,0.479314,0.538159,0.57858,0.599207,0.621203,0.643044,0.664409,0.684877,0.703768,0.719919,0.731202,0.733304,0.716363,0.655237
489: RETAIL PRICE,0.1246,0.13098,0.138341,0.147771,0.159695,0.174563,0.191682,0.21055,0.230842,0.252091,0.273765,0.29543,0.31661,0.337399,0.357734,0.377862,0.397975,0.417723,0.436609,0.454895,0.472974,0.490879,0.508646,0.526132,0.54317,0.559576,0.575127,0.58956,0.602583,0.613804,0.622711,0.628702,0.631133,0.629294,0.622438,0.609945
490: RETAIL PRICE,0.1246,0.133343,0.144265,0.157616,0.172929,0.189978,0.208309,0.227494,0.24717,0.267018,0.286808,0.306421,0.326014,0.345516,0.364647,0.383013,0.401,0.418993,0.437068,0.455167,0.473235,0.491183,0.508936,0.526391,0.543407,0.559802,0.575356,0.589804,0.602859,0.614128,0.623104,0.629212,0.631798,0.630123,0.623431,0.611129
491: RETAIL PRICE,0.1246,0.13098,0.138341,0.147771,0.159695,0.174563,0.191682,0.21055,0.230842,0.252081,0.273394,0.294518,0.315146,0.335229,0.354757,0.37395,0.393098,0.411712,0.429172,0.445857,0.462144,0.478024,0.493409,0.508107,0.52187,0.534397,0.545328,0.554234,0.560649,0.563971,0.563466,0.558365,0.548036,0.532106,0.51069,0.484765
492: RETAIL PRICE,0.1246,0.133343,0.144265,0.157616,0.172929,0.189978,0.208309,0.227494,0.24717,0.266888,0.286185,0.305317,0.324301,0.343055,0.361333,0.378689,0.395556,0.412311,0.428992,0.445525,0.461796,0.47767,0.493016,0.507662,0.521376,0.533863,0.544763,0.55365,0.560064,0.563406,0.562952,0.557944,0.547767,0.532064,0.510963,0.485437
493: RETAIL PRICE,0.1246,0.13098,0.138341,0.147771,0.159695,0.174563,0.191682,0.21055,0.230842,0.252091,0.273765,0.295429,0.316603,0.337422,0.35789,0.379202,0.400881,0.419045,0.436763,0.454231,0.471184,0.487373,0.502482,0.515957,0.526947,0.534133,0.535457,0.527763,0.50678,0.468404,0.415122,0.364375,0.331298,0.318122,0.31567,0.31627
494: RETAIL PRICE,0.1246,0.133343,0.144265,0.157616,0.172929,0.189978,0.208309,0.227494,0.24717,0.267018,0.286808,0.3071,0.328654,0.348638,0.366362,0.384062,0.401835,0.419594,0.437272,0.454678,0.471602,0.487823,0.502988,0.516555,0.527688,0.53509,0.536737,0.529518,0.509191,0.471532,0.418507,0.367132,0.333571,0.32044,0.317486,0.317925
495: RETAIL PRICE,0.1246,0.13098,0.138341,0.147771,0.159695,0.174563,0.191682,0.21055,0.230842,0.252081,0.27339,0.294498,0.315147,0.335348,0.355167,0.375617,0.395007,0.4112,0.426718,0.441341,0.45457,0.465776,0.473996,0.477694,0.474441,0.460564,0.431416,0.384741,0.329983,0.287475,0.266062,0.260385,0.260295,0.261304,0.262053,0.262473
496: RETAIL PRICE,0.1246,0.133343,0.144265,0.157616,0.172929,0.189978,0.208309,0.227494,0.24717,0.266887,0.286177,0.305945,0.32689,0.346046,0.362714,0.379154,0.395455,0.411431,0.426893,0.441475,0.454691,0.465933,0.474231,0.478059,0.475012,0.461455,0.432767,0.386588,0.332101,0.289475,0.267259,0.261288,0.261016,0.261977,0.262495,0.262743
497: RETAIL PRICE,0.1246,0.131382,0.13839,0.145821,0.153807,0.162509,0.171879,0.181901,0.192652,0.204195,0.216551,0.229798,0.243965,0.259039,0.27506,0.29204,0.31006,0.329176,0.349418,0.370978,0.393963,0.418385,0.444317,0.471934,0.50137,0.53294,0.567008,0.604041,0.644686,0.689875,0.741012,0.80032,0.866185,0.899565,0.933607,0.968741
498: RETAIL PRICE,0.1246,0.131889,0.139595,0.147894,0.156812,0.166381,0.176645,0.187662,0.199511,0.212248,0.225893,0.240513,0.256127,0.272704,0.290317,0.309118,0.329198,0.350574,0.373281,0.397459,0.423217,0.450708,0.480105,0.511655,0.545692,0.582666,0.623209,0.668229,0.719078,0.772857,0.80404,0.83546,0.867748,0.901,0.935304,0.97077
499: RETAIL PRICE,0.1246,0.131382,0.13839,0.145821,0.153807,0.162509,0.171879,0.181901,0.192652,0.204195,0.216551,0.229795,0.243918,0.258912,0.274839,0.291719,0.309598,0.328541,0.348579,0.369901,0.392637,0.416809,0.442498,0.469892,0.499148,0.530602,0.564665,0.601873,0.642982,0.689112,0.742005,0.804543,0.86752,0.901551,0.936233,0.972183
500: RETAIL PRICE,0.1246,0.131889,0.139595,0.147894,0.156812,0.166381,0.176645,0.187662,0.199511,0.212248,0.225893,0.240496,0.256038,0.272516,0.290032,0.308697,0.328606,0.349784,0.37227,0.396222,0.421761,0.449053,0.478291,0.50975,0.543805,0.580973,0.621994,0.667957,0.720535,0.77352,0.804923,0.836704,0.869455,0.903294,0.938346,0.974774
501: RETAIL PRICE,0.1246,0.131382,0.13839,0.145821,0.153807,0.162509,0.171879,0.181901,0.192652,0.204195,0.216551,0.229798,0.243965,0.259039,0.275059,0.292032,0.310037,0.329145,0.349403,0.371545,0.396445,0.424534,0.456805,0.495194,0.543459,0.610533,0.691241,0.71734,0.747029,0.778022,0.810578,0.845338,0.883599,0.928469,0.989955,1.132439
502: RETAIL PRICE,0.1246,0.131889,0.139595,0.147894,0.156812,0.166381,0.176645,0.187662,0.199511,0.212248,0.225893,0.240513,0.256127,0.272704,0.290451,0.309897,0.331367,0.355186,0.381947,0.412802,0.449583,0.495708,0.558194,0.608591,0.633665,0.660823,0.688845,0.717784,0.747803,0.779169,0.81235,0.848238,0.888788,0.939363,1.02271,1.820953
503: RETAIL PRICE,0.1246,0.131382,0.13839,0.145821,0.153807,0.162509,0.171879,0.181901,0.192652,0.204195,0.216551,0.229795,0.243916,0.2589,0.274806,0.291658,0.309514,0.328451,0.348523,0.370435,0.39514,0.423143,0.455575,0.494755,0.545414,0.620016,0.689159,0.718034,0.748645,0.781078,0.816307,0.856623,0.909038,1.012382,17.311139,19.147949
